"ndc","rxcui","in_rxcui","has_min","in_tty","in_name","in_synonym","in_umlscui","atc5","ddd","u","adm_r","whocc_note"
"59676034001",213475,105694,FALSE,"IN","epoetin alfa",NA,NA,NA,NA,NA,NA,NA
"59676056001",643074,460132,FALSE,"IN","darunavir",NA,NA,"J05AE10",NA,NA,NA,NA
"59676056101",824338,460132,FALSE,"IN","darunavir",NA,NA,"J05AE10",NA,NA,NA,NA
"59676056201",794610,460132,FALSE,"IN","darunavir",NA,NA,"J05AE10",NA,NA,NA,NA
"59676056501",1236632,460132,FALSE,"IN","darunavir",NA,NA,"J05AE10",NA,NA,NA,NA
"59676056630",1359271,460132,FALSE,"IN","darunavir",NA,NA,"J05AE10",NA,NA,NA,NA
"59676057001",758555,475969,FALSE,"IN","etravirine",NA,NA,"J05AG04",NA,NA,NA,NA
"59676096001",1790131,3639,FALSE,"IN","doxorubicin",NA,NA,"L01DB01",NA,NA,NA,NA
"59730420301",1658127,26744,FALSE,"IN","hepatitis B immune globulin","hepatitis B immunoglobin",NA,"J06BB04",NA,NA,NA,NA
"59730560101",261265,519,FALSE,"IN","allopurinol",NA,NA,"M04AA01",NA,NA,NA,NA
"59730640201",645216,214342,FALSE,"IN","calcium acetate",NA,NA,"V03AE07",NA,NA,NA,NA
"59746002022",401953,35636,FALSE,"IN","risperidone","3-(2-(4-(6-fluoro-1,2-benzisoxazol-3-yl)-1-piperidinyl)ethyl)-6,7,8,9-tetrahydro-2-methyl-4H-pyrido(1,2-A)pyrimidin-4-one",NA,"N05AX08",NA,NA,NA,NA
"59746011209",197816,5764,FALSE,"IN","indapamide",NA,NA,"C03BA11",NA,NA,NA,NA
"59762004901",197973,6902,FALSE,"IN","methylprednisolone",NA,NA,"D07AA01",NA,NA,NA,NA
"59762004901",197973,6902,FALSE,"IN","methylprednisolone",NA,NA,"D10AA02",NA,NA,NA,NA
"59762004901",197973,6902,FALSE,"IN","methylprednisolone",NA,NA,"H02AB04",NA,NA,NA,NA
"59762005501",1000135,6691,FALSE,"IN","medroxyprogesterone",NA,NA,"G03AC06",NA,NA,NA,NA
"59762005501",1000135,6691,FALSE,"IN","medroxyprogesterone",NA,NA,"G03DA02",NA,NA,NA,NA
"59762005501",1000135,6691,FALSE,"IN","medroxyprogesterone",NA,NA,"L02AB02",NA,NA,NA,NA
"59762007301",197787,5492,FALSE,"IN","hydrocortisone",NA,NA,"A01AC03",NA,NA,NA,NA
"59762007301",197787,5492,FALSE,"IN","hydrocortisone",NA,NA,"A07EA02",NA,NA,NA,NA
"59762007301",197787,5492,FALSE,"IN","hydrocortisone",NA,NA,"C05AA01",NA,NA,NA,NA
"59762007301",197787,5492,FALSE,"IN","hydrocortisone",NA,NA,"D07AA02",NA,NA,NA,NA
"59762007301",197787,5492,FALSE,"IN","hydrocortisone",NA,NA,"D07XA01",NA,NA,NA,NA
"59762007301",197787,5492,FALSE,"IN","hydrocortisone",NA,NA,"H02AB09",NA,NA,NA,NA
"59762007301",197787,5492,FALSE,"IN","hydrocortisone",NA,NA,"S01BA02",NA,NA,NA,NA
"59762007301",197787,5492,FALSE,"IN","hydrocortisone",NA,NA,"S01CB03",NA,NA,NA,NA
"59762007301",197787,5492,FALSE,"IN","hydrocortisone",NA,NA,"S02BA01",NA,NA,NA,NA
"59762007501",197783,5492,FALSE,"IN","hydrocortisone",NA,NA,"A01AC03",NA,NA,NA,NA
"59762007501",197783,5492,FALSE,"IN","hydrocortisone",NA,NA,"A07EA02",NA,NA,NA,NA
"59762007501",197783,5492,FALSE,"IN","hydrocortisone",NA,NA,"C05AA01",NA,NA,NA,NA
"59762007501",197783,5492,FALSE,"IN","hydrocortisone",NA,NA,"D07AA02",NA,NA,NA,NA
"59762007501",197783,5492,FALSE,"IN","hydrocortisone",NA,NA,"D07XA01",NA,NA,NA,NA
"59762007501",197783,5492,FALSE,"IN","hydrocortisone",NA,NA,"H02AB09",NA,NA,NA,NA
"59762007501",197783,5492,FALSE,"IN","hydrocortisone",NA,NA,"S01BA02",NA,NA,NA,NA
"59762007501",197783,5492,FALSE,"IN","hydrocortisone",NA,NA,"S01CB03",NA,NA,NA,NA
"59762007501",197783,5492,FALSE,"IN","hydrocortisone",NA,NA,"S02BA01",NA,NA,NA,NA
"59762010401",313142,9524,FALSE,"IN","sulfasalazine",NA,NA,"A07EC01",NA,NA,NA,NA
"59762011701",1368954,52582,FALSE,"IN","mesalamine","mesalazine",NA,"A07EC02",NA,NA,NA,NA
"59762024603",997223,135447,FALSE,"IN","donepezil",NA,NA,"N06DA02",7.5,"mg","O",NA
"59762093002",349434,121243,FALSE,"IN","voriconazole",NA,NA,"J02AC03",NA,NA,NA,NA
"59762100101",905158,35302,FALSE,"IN","sirolimus",NA,NA,"L01EG04",NA,NA,NA,NA
"59762100101",905158,35302,FALSE,"IN","sirolimus",NA,NA,"L04AA10",NA,NA,NA,NA
"59762100101",905158,35302,FALSE,"IN","sirolimus",NA,NA,"S01XA23",NA,NA,NA,NA
"59762100201",349208,35302,FALSE,"IN","sirolimus",NA,NA,"L01EG04",NA,NA,NA,NA
"59762100201",349208,35302,FALSE,"IN","sirolimus",NA,NA,"L04AA10",NA,NA,NA,NA
"59762100201",349208,35302,FALSE,"IN","sirolimus",NA,NA,"S01XA23",NA,NA,NA,NA
"59762100301",360110,35302,FALSE,"IN","sirolimus",NA,NA,"L01EG04",NA,NA,NA,NA
"59762100301",360110,35302,FALSE,"IN","sirolimus",NA,NA,"L04AA10",NA,NA,NA,NA
"59762100301",360110,35302,FALSE,"IN","sirolimus",NA,NA,"S01XA23",NA,NA,NA,NA
"59762106101",1190572,1223,TRUE,"IN","atropine",NA,NA,"A03BA01",NA,NA,NA,NA
"59762106101",1190572,1223,TRUE,"IN","atropine",NA,NA,"S01FA01",NA,NA,NA,NA
"59762106101",1190572,3500,TRUE,"IN","diphenoxylate",NA,NA,"A07DA01",NA,NA,NA,NA
"59762106101",1190572,594040,TRUE,"MIN","atropine / diphenoxylate",NA,NA,NA,NA,NA,NA,NA
"59762130801",311345,190376,FALSE,"IN","linezolid",NA,NA,"J01XX08",NA,NA,NA,NA
"59762151701",205323,140587,FALSE,"IN","celecoxib",NA,NA,"L01XX33",NA,NA,NA,NA
"59762151701",205323,140587,FALSE,"IN","celecoxib",NA,NA,"M01AH01",NA,NA,NA,NA
"59762153005",197361,17767,FALSE,"IN","amlodipine",NA,NA,"C08CA01",NA,NA,NA,NA
"59762171002",351256,298869,FALSE,"IN","eplerenone",NA,NA,"C03DA04",NA,NA,NA,NA
"59762172001",351257,298869,FALSE,"IN","eplerenone",NA,NA,"C03DA04",NA,NA,NA,NA
"59762306003",308460,18631,FALSE,"IN","azithromycin",NA,NA,"J01FA10",NA,NA,NA,NA
"59762306003",308460,18631,FALSE,"IN","azithromycin",NA,NA,"S01AA26",NA,NA,NA,NA
"59762308001",204844,18631,FALSE,"IN","azithromycin",NA,NA,"J01FA10",NA,NA,NA,NA
"59762308001",204844,18631,FALSE,"IN","azithromycin",NA,NA,"S01AA26",NA,NA,NA,NA
"59762314001",141963,18631,FALSE,"IN","azithromycin",NA,NA,"J01FA10",NA,NA,NA,NA
"59762314001",141963,18631,FALSE,"IN","azithromycin",NA,NA,"S01AA26",NA,NA,NA,NA
"59762330403",198039,4917,FALSE,"IN","nitroglycerin","glyceryl trinitrate",NA,"C01DA02",NA,NA,NA,NA
"59762330403",198039,4917,FALSE,"IN","nitroglycerin","glyceryl trinitrate",NA,"C05AE01",NA,NA,NA,NA
"59762371809",198318,10767,FALSE,"IN","triazolam",NA,NA,"N05CD05",NA,NA,NA,NA
"59762372802",309333,2582,FALSE,"IN","clindamycin",NA,NA,"D10AF01",NA,NA,NA,NA
"59762372802",309333,2582,FALSE,"IN","clindamycin",NA,NA,"G01AA10",NA,NA,NA,NA
"59762372802",309333,2582,FALSE,"IN","clindamycin",NA,NA,"J01FF01",NA,NA,NA,NA
"59762374202",1000114,6691,FALSE,"IN","medroxyprogesterone",NA,NA,"G03AC06",NA,NA,NA,NA
"59762374202",1000114,6691,FALSE,"IN","medroxyprogesterone",NA,NA,"G03DA02",NA,NA,NA,NA
"59762374202",1000114,6691,FALSE,"IN","medroxyprogesterone",NA,NA,"L02AB02",NA,NA,NA,NA
"59762453701",1000126,6691,FALSE,"IN","medroxyprogesterone",NA,NA,"G03AC06",NA,NA,NA,NA
"59762453701",1000126,6691,FALSE,"IN","medroxyprogesterone",NA,NA,"G03DA02",NA,NA,NA,NA
"59762453701",1000126,6691,FALSE,"IN","medroxyprogesterone",NA,NA,"L02AB02",NA,NA,NA,NA
"59762453702",1000126,6691,FALSE,"IN","medroxyprogesterone",NA,NA,"G03AC06",NA,NA,NA,NA
"59762453702",1000126,6691,FALSE,"IN","medroxyprogesterone",NA,NA,"G03DA02",NA,NA,NA,NA
"59762453702",1000126,6691,FALSE,"IN","medroxyprogesterone",NA,NA,"L02AB02",NA,NA,NA,NA
"59762492101",198038,4917,FALSE,"IN","nitroglycerin","glyceryl trinitrate",NA,"C01DA02",NA,NA,NA,NA
"59762492101",198038,4917,FALSE,"IN","nitroglycerin","glyceryl trinitrate",NA,"C05AE01",NA,NA,NA,NA
"59762500802",317128,42331,FALSE,"IN","misoprostol",NA,NA,"A02BB01",0.8,"mg","O",NA
"59762500802",317128,42331,FALSE,"IN","misoprostol",NA,NA,"G02AD06",0.2,"mg","O",NA
"59762501501",197701,4450,FALSE,"IN","fluconazole",NA,NA,"D01AC15",NA,NA,NA,NA
"59762501501",197701,4450,FALSE,"IN","fluconazole",NA,NA,"J02AC01",NA,NA,NA,NA
"59762501601",197698,4450,FALSE,"IN","fluconazole",NA,NA,"D01AC15",NA,NA,NA,NA
"59762501601",197698,4450,FALSE,"IN","fluconazole",NA,NA,"J02AC01",NA,NA,NA,NA
"59762501701",197699,4450,FALSE,"IN","fluconazole",NA,NA,"D01AC15",NA,NA,NA,NA
"59762501701",197699,4450,FALSE,"IN","fluconazole",NA,NA,"J02AC01",NA,NA,NA,NA
"59762501901",312750,35208,FALSE,"IN","quinapril",NA,NA,"C09AA06",NA,NA,NA,NA
"59762502501",283523,25480,FALSE,"IN","gabapentin",NA,NA,"N02BF01",NA,NA,NA,NA
"59762502601",310430,25480,FALSE,"IN","gabapentin",NA,NA,"N02BF01",NA,NA,NA,NA
"59762503001",310353,4450,FALSE,"IN","fluconazole",NA,NA,"D01AC15",NA,NA,NA,NA
"59762503001",310353,4450,FALSE,"IN","fluconazole",NA,NA,"J02AC01",NA,NA,NA,NA
"59762503101",310489,4821,FALSE,"IN","glipizide",NA,NA,"A10BB07",NA,NA,NA,NA
"59762503201",314006,4821,FALSE,"IN","glipizide",NA,NA,"A10BB07",NA,NA,NA,NA
"59762503301",315107,4821,FALSE,"IN","glipizide",NA,NA,"A10BB07",NA,NA,NA,NA
"59922063101",1596023,1594675,FALSE,"IN","ferric citrate",NA,NA,"V03AE08",NA,NA,NA,NA
"60258000601",1861954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60258009008",309273,2449,TRUE,"IN","choline",NA,NA,NA,NA,NA,NA,NA
"60258009008",309273,52364,TRUE,"IN","magnesium salicylate",NA,NA,NA,NA,NA,NA,NA
"60258009008",309273,596050,TRUE,"MIN","choline / magnesium salicylate",NA,NA,NA,NA,NA,NA,NA
"60258015101",392038,9873,FALSE,"IN","sodium fluoride",NA,NA,"A01AA01",NA,NA,NA,NA
"60258015101",392038,9873,FALSE,"IN","sodium fluoride",NA,NA,"A12CD01",NA,NA,NA,NA
"60258085001",866144,3013,FALSE,"IN","cyproheptadine",NA,NA,"R06AX02",NA,NA,NA,NA
"60267031110",253010,9894,FALSE,"IN","sodium nitrite",NA,NA,"V03AB08",NA,NA,NA,NA
"60267060066",990982,8299,FALSE,"IN","physostigmine",NA,NA,"S01EB05",NA,NA,NA,NA
"60267060066",990982,8299,FALSE,"IN","physostigmine",NA,NA,"V03AB19",NA,NA,NA,NA
"60267070550",237832,1546411,FALSE,"IN","thiosulfate",NA,NA,"V03AB06",NA,NA,NA,NA
"60429006301",312138,32624,FALSE,"IN","oxcarbazepine",NA,NA,"N03AF02",NA,NA,NA,NA
"60432006500",617322,48203,TRUE,"IN","clavulanate",NA,NA,NA,NA,NA,NA,NA
"60432006500",617322,723,TRUE,"IN","amoxicillin",NA,NA,"J01CA04",NA,NA,NA,NA
"60432006500",617322,19711,TRUE,"MIN","amoxicillin / clavulanate",NA,NA,NA,NA,NA,NA,NA
"60432006575",617322,48203,TRUE,"IN","clavulanate",NA,NA,NA,NA,NA,NA,NA
"60432006575",617322,723,TRUE,"IN","amoxicillin",NA,NA,"J01CA04",NA,NA,NA,NA
"60432006575",617322,19711,TRUE,"MIN","amoxicillin / clavulanate",NA,NA,NA,NA,NA,NA,NA
"60432013325",861487,2590,FALSE,"IN","clobetasol",NA,NA,"D07AD01",NA,NA,NA,NA
"60432021208",283077,8638,FALSE,"IN","prednisolone",NA,NA,"A01AC04",NA,NA,NA,NA
"60432021208",283077,8638,FALSE,"IN","prednisolone",NA,NA,"A07EA01",NA,NA,NA,NA
"60432021208",283077,8638,FALSE,"IN","prednisolone",NA,NA,"C05AA04",NA,NA,NA,NA
"60432021208",283077,8638,FALSE,"IN","prednisolone",NA,NA,"D07AA03",NA,NA,NA,NA
"60432021208",283077,8638,FALSE,"IN","prednisolone",NA,NA,"D07XA02",NA,NA,NA,NA
"60432021208",283077,8638,FALSE,"IN","prednisolone",NA,NA,"H02AB06",NA,NA,NA,NA
"60432021208",283077,8638,FALSE,"IN","prednisolone",NA,NA,"R01AD02",NA,NA,NA,NA
"60432021208",283077,8638,FALSE,"IN","prednisolone",NA,NA,"S01BA04",NA,NA,NA,NA
"60432021208",283077,8638,FALSE,"IN","prednisolone",NA,NA,"S01CB02",NA,NA,NA,NA
"60432021208",283077,8638,FALSE,"IN","prednisolone",NA,NA,"S02BA03",NA,NA,NA,NA
"60432021208",283077,8638,FALSE,"IN","prednisolone",NA,NA,"S03BA02",NA,NA,NA,NA
"60432046608",309686,3264,FALSE,"IN","dexamethasone",NA,NA,"A01AC02",NA,NA,NA,NA
"60432046608",309686,3264,FALSE,"IN","dexamethasone",NA,NA,"C05AA09",NA,NA,NA,NA
"60432046608",309686,3264,FALSE,"IN","dexamethasone",NA,NA,"D07AB19",NA,NA,NA,NA
"60432046608",309686,3264,FALSE,"IN","dexamethasone",NA,NA,"D07XB05",NA,NA,NA,NA
"60432046608",309686,3264,FALSE,"IN","dexamethasone",NA,NA,"D10AA03",NA,NA,NA,NA
"60432046608",309686,3264,FALSE,"IN","dexamethasone",NA,NA,"H02AB02",NA,NA,NA,NA
"60432046608",309686,3264,FALSE,"IN","dexamethasone",NA,NA,"R01AD03",NA,NA,NA,NA
"60432046608",309686,3264,FALSE,"IN","dexamethasone",NA,NA,"S01BA01",NA,NA,NA,NA
"60432046608",309686,3264,FALSE,"IN","dexamethasone",NA,NA,"S01CB01",NA,NA,NA,NA
"60432046608",309686,3264,FALSE,"IN","dexamethasone",NA,NA,"S02BA06",NA,NA,NA,NA
"60432046608",309686,3264,FALSE,"IN","dexamethasone",NA,NA,"S03BA01",NA,NA,NA,NA
"60432053760",312055,7597,FALSE,"IN","nystatin",NA,NA,"A07AA02",NA,NA,NA,NA
"60432053760",312055,7597,FALSE,"IN","nystatin",NA,NA,"D01AA01",NA,NA,NA,NA
"60432053760",312055,7597,FALSE,"IN","nystatin",NA,NA,"G01AA01",NA,NA,NA,NA
"60432074115",197305,168,FALSE,"IN","acetic acid",NA,NA,"G01AD02",NA,NA,NA,NA
"60432074115",197305,168,FALSE,"IN","acetic acid",NA,NA,"S02AA10",NA,NA,NA,NA
"60432083460",197878,1388,FALSE,"IN","lindane",NA,NA,"P03AB02",NA,NA,NA,NA
"60492005101",1658423,26744,FALSE,"IN","hepatitis B immune globulin","hepatitis B immunoglobin",NA,"J06BB04",NA,NA,NA,NA
"60492005201",1658159,26744,FALSE,"IN","hepatitis B immune globulin","hepatitis B immunoglobin",NA,"J06BB04",NA,NA,NA,NA
"60505006500",198051,7646,FALSE,"IN","omeprazole",NA,NA,"A02BC01",NA,NA,NA,NA
"60505008000",1923426,9947,FALSE,"IN","sotalol",NA,NA,"C07AA07",NA,NA,NA,NA
"60505011200",310430,25480,FALSE,"IN","gabapentin",NA,NA,"N02BF01",NA,NA,NA,NA
"60505011300",310431,25480,FALSE,"IN","gabapentin",NA,NA,"N02BF01",NA,NA,NA,NA
"60505011400",310432,25480,FALSE,"IN","gabapentin",NA,NA,"N02BF01",NA,NA,NA,NA
"60505040205",213291,32937,FALSE,"IN","paroxetine",NA,NA,"N06AB05",NA,NA,NA,NA
"60505056701",310015,60207,FALSE,"IN","dorzolamide",NA,NA,"S01EC03",NA,NA,NA,NA
"60505056802",1923432,10600,TRUE,"IN","timolol",NA,NA,"C07AA06",NA,NA,NA,NA
"60505056802",1923432,10600,TRUE,"IN","timolol",NA,NA,"S01ED01",NA,NA,NA,NA
"60505056802",1923432,60207,TRUE,"IN","dorzolamide",NA,NA,"S01EC03",NA,NA,NA,NA
"60505056802",1923432,662263,TRUE,"MIN","dorzolamide / timolol",NA,NA,NA,NA,NA,NA,NA
"60505058204",403818,139462,FALSE,"IN","moxifloxacin",NA,NA,"J01MA14",NA,NA,NA,NA
"60505058204",403818,139462,FALSE,"IN","moxifloxacin",NA,NA,"S01AE07",NA,NA,NA,NA
"60505068104",1665088,20481,FALSE,"IN","cefepime",NA,NA,"J01DE01",NA,NA,NA,NA
"60505074905",1665050,2180,FALSE,"IN","cefazolin",NA,NA,"J01DB04",NA,NA,NA,NA
"60505075004",309092,2193,FALSE,"IN","ceftriaxone",NA,NA,"J01DD04",NA,NA,NA,NA
"60505075100",1665005,2193,FALSE,"IN","ceftriaxone",NA,NA,"J01DD04",NA,NA,NA,NA
"60505075204",1665021,2193,FALSE,"IN","ceftriaxone",NA,NA,"J01DD04",NA,NA,NA,NA
"60505075304",1665046,2193,FALSE,"IN","ceftriaxone",NA,NA,"J01DD04",NA,NA,NA,NA
"60505076005",1665107,2189,FALSE,"IN","cefoxitin",NA,NA,"J01DC01",NA,NA,NA,NA
"60505076900",313920,2180,FALSE,"IN","cefazolin",NA,NA,"J01DB04",NA,NA,NA,NA
"60505082306",313919,36118,FALSE,"IN","salmon calcitonin","calcitonin (salmon synthetic)",NA,"H05BA01",NA,NA,NA,NA
"60505082901",1797907,41126,FALSE,"IN","fluticasone",NA,NA,"D07AC17",NA,NA,NA,NA
"60505082901",1797907,41126,FALSE,"IN","fluticasone",NA,NA,"R01AD08",NA,NA,NA,NA
"60505082901",1797907,41126,FALSE,"IN","fluticasone",NA,NA,"R03BA05",NA,NA,NA,NA
"60505083404",1665093,20481,FALSE,"IN","cefepime",NA,NA,"J01DE01",NA,NA,NA,NA
"60505100301",860107,35827,FALSE,"IN","ketorolac",NA,NA,"M01AB15",NA,NA,NA,NA
"60505100301",860107,35827,FALSE,"IN","ketorolac",NA,NA,"S01BC05",NA,NA,NA,NA
"60505250201",205284,27169,FALSE,"IN","leflunomide",NA,NA,"L04AA13",NA,NA,NA,NA
"60505250403",197889,42351,FALSE,"IN","lithium carbonate",NA,NA,NA,NA,NA,NA,NA
"60505251903",200371,2556,FALSE,"IN","citalopram",NA,NA,"N06AB04",NA,NA,NA,NA
"60505252201",242461,21107,FALSE,"IN","cilostazol",NA,NA,"B01AC23",NA,NA,NA,NA
"60505258400",312828,35636,FALSE,"IN","risperidone","3-(2-(4-(6-fluoro-1,2-benzisoxazol-3-yl)-1-piperidinyl)ethyl)-6,7,8,9-tetrahydro-2-methyl-4H-pyrido(1,2-A)pyrimidin-4-one",NA,"N05AX08",NA,NA,NA,NA
"60505258500",312829,35636,FALSE,"IN","risperidone","3-(2-(4-(6-fluoro-1,2-benzisoxazol-3-yl)-1-piperidinyl)ethyl)-6,7,8,9-tetrahydro-2-methyl-4H-pyrido(1,2-A)pyrimidin-4-one",NA,"N05AX08",NA,NA,NA,NA
"60505258600",312830,35636,FALSE,"IN","risperidone","3-(2-(4-(6-fluoro-1,2-benzisoxazol-3-yl)-1-piperidinyl)ethyl)-6,7,8,9-tetrahydro-2-methyl-4H-pyrido(1,2-A)pyrimidin-4-one",NA,"N05AX08",NA,NA,NA,NA
"60505258700",312831,35636,FALSE,"IN","risperidone","3-(2-(4-(6-fluoro-1,2-benzisoxazol-3-yl)-1-piperidinyl)ethyl)-6,7,8,9-tetrahydro-2-methyl-4H-pyrido(1,2-A)pyrimidin-4-one",NA,"N05AX08",NA,NA,NA,NA
"60505260400",854876,39993,FALSE,"IN","zolpidem",NA,NA,"N05CF02",NA,NA,NA,NA
"60505264203",199123,83008,FALSE,"IN","bicalutamide",NA,NA,"L02BB03",NA,NA,NA,NA
"60505265400",856373,10737,FALSE,"IN","trazodone",NA,NA,"N06AX05",NA,NA,NA,NA
"60505299603",596930,72625,FALSE,"IN","duloxetine",NA,NA,"N06AX21",NA,NA,NA,NA
"60505311000",200034,61381,FALSE,"IN","olanzapine",NA,NA,"N05AH03",NA,NA,NA,NA
"60505325006",205328,68244,FALSE,"IN","lamivudine",NA,NA,"J05AF05",NA,NA,NA,NA
"60505343803",859193,9639,FALSE,"IN","selegiline",NA,NA,"N04BD01",NA,NA,NA,NA
"60505436203",311347,190376,FALSE,"IN","linezolid",NA,NA,"J01XX08",NA,NA,NA,NA
"60505450409",859751,301542,FALSE,"IN","rosuvastatin",NA,NA,"C10AA07",NA,NA,NA,NA
"60505607800",861360,321208,FALSE,"IN","fondaparinux",NA,NA,"B01AX05",NA,NA,NA,NA
"60505613005",1740467,26225,FALSE,"IN","ondansetron",NA,NA,"A04AA01",NA,NA,NA,NA
"60505613207",1736781,32592,FALSE,"IN","oxaliplatin",NA,NA,"L01XA03",NA,NA,NA,NA
"60505614205",1665050,2180,FALSE,"IN","cefazolin",NA,NA,"J01DB04",NA,NA,NA,NA
"60505614604",1665093,20481,FALSE,"IN","cefepime",NA,NA,"J01DE01",NA,NA,NA,NA
"60505614704",1665088,20481,FALSE,"IN","cefepime",NA,NA,"J01DE01",NA,NA,NA,NA
"60505700602",245134,4337,FALSE,"IN","fentanyl",NA,NA,"N01AH01",NA,NA,NA,NA
"60505700602",245134,4337,FALSE,"IN","fentanyl",NA,NA,"N02AB03",NA,NA,NA,NA
"60505700702",245135,4337,FALSE,"IN","fentanyl",NA,NA,"N01AH01",NA,NA,NA,NA
"60505700702",245135,4337,FALSE,"IN","fentanyl",NA,NA,"N02AB03",NA,NA,NA,NA
"60505700802",197696,4337,FALSE,"IN","fentanyl",NA,NA,"N01AH01",NA,NA,NA,NA
"60505700802",197696,4337,FALSE,"IN","fentanyl",NA,NA,"N02AB03",NA,NA,NA,NA
"60505700902",245136,4337,FALSE,"IN","fentanyl",NA,NA,"N01AH01",NA,NA,NA,NA
"60505700902",245136,4337,FALSE,"IN","fentanyl",NA,NA,"N02AB03",NA,NA,NA,NA
"60569049501",210961,6582,FALSE,"IN","magnesium oxide",NA,NA,"A02AA02",NA,NA,NA,NA
"60569049501",210961,6582,FALSE,"IN","magnesium oxide",NA,NA,"A06AD02",NA,NA,NA,NA
"60569049501",210961,6582,FALSE,"IN","magnesium oxide",NA,NA,"A12CC10",NA,NA,NA,NA
"60574411301",1657343,194279,FALSE,"IN","palivizumab",NA,NA,"J06BD01",NA,NA,NA,NA
"60687010001",858747,62427,FALSE,"IN","ursodeoxycholate",NA,NA,NA,NA,NA,NA,NA
"60687011221",199224,84857,FALSE,"IN","anastrozole",NA,NA,"L02BG03",NA,NA,NA,NA
"60687011821",1649988,3640,FALSE,"IN","doxycycline",NA,NA,"A01AB22",NA,NA,NA,NA
"60687011821",1649988,3640,FALSE,"IN","doxycycline",NA,NA,"J01AA02",NA,NA,NA,NA
"60687012125",835726,82819,FALSE,"IN","acamprosate",NA,NA,"N07BB03",NA,NA,NA,NA
"60687012801",349199,69749,FALSE,"IN","valsartan",NA,NA,"C09CA03",NA,NA,NA,NA
"60687013901",349201,69749,FALSE,"IN","valsartan",NA,NA,"C09CA03",NA,NA,NA,NA
"60687014301",861010,6809,FALSE,"IN","metformin",NA,NA,"A10BA02",2,"g","O",NA
"60687014501",312615,8640,FALSE,"IN","prednisone",NA,NA,"A07EA03",NA,NA,NA,NA
"60687014501",312615,8640,FALSE,"IN","prednisone",NA,NA,"H02AB07",NA,NA,NA,NA
"60687016301",309114,2231,FALSE,"IN","cephalexin","cefalexin",NA,"J01DB01",NA,NA,NA,NA
"60687019001",904475,42463,FALSE,"IN","pravastatin",NA,NA,"C10AA03",NA,NA,NA,NA
"60687019501",830861,3443,FALSE,"IN","diltiazem",NA,NA,"C05AE03",NA,NA,NA,NA
"60687019501",830861,3443,FALSE,"IN","diltiazem",NA,NA,"C08DB01",NA,NA,NA,NA
"60687021001",198211,36567,FALSE,"IN","simvastatin",NA,NA,"C10AA01",NA,NA,NA,NA
"60687021121",1099625,40254,FALSE,"IN","valproate",NA,NA,NA,NA,NA,NA,NA
"60687021401",864718,6813,FALSE,"IN","methadone",NA,NA,"N07BC02",25,"mg","O",NA
"60687021501",856535,8787,FALSE,"IN","propranolol",NA,NA,"C07AA05",NA,NA,NA,NA
"60687022401",310459,4719,FALSE,"IN","gemfibrozil",NA,NA,"C10AB04",NA,NA,NA,NA
"60687022901",978006,6468,FALSE,"IN","loperamide",NA,NA,"A07DA03",NA,NA,NA,NA
"60687023101",312940,36437,FALSE,"IN","sertraline",NA,NA,"N06AB06",NA,NA,NA,NA
"60687023401",859424,301542,FALSE,"IN","rosuvastatin",NA,NA,"C10AA07",NA,NA,NA,NA
"60687024201",312941,36437,FALSE,"IN","sertraline",NA,NA,"N06AB06",NA,NA,NA,NA
"60687025301",312938,36437,FALSE,"IN","sertraline",NA,NA,"N06AB06",NA,NA,NA,NA
"60687025601",859751,301542,FALSE,"IN","rosuvastatin",NA,NA,"C10AA07",NA,NA,NA,NA
"60687028201",308460,18631,FALSE,"IN","azithromycin",NA,NA,"J01FA10",NA,NA,NA,NA
"60687028201",308460,18631,FALSE,"IN","azithromycin",NA,NA,"S01AA26",NA,NA,NA,NA
"60687028421",349556,341248,FALSE,"IN","ezetimibe",NA,NA,"C10AX09",NA,NA,NA,NA
"60687028621",197411,1760,FALSE,"IN","bromocriptine",NA,NA,"G02CB01",NA,NA,NA,NA
"60687028621",197411,1760,FALSE,"IN","bromocriptine",NA,NA,"N04BC01",NA,NA,NA,NA
"60687029301",317136,7531,FALSE,"IN","nortriptyline",NA,NA,"N06AA10",NA,NA,NA,NA
"60687029501",856519,8787,FALSE,"IN","propranolol",NA,NA,"C07AA05",NA,NA,NA,NA
"60687032121",845488,35296,FALSE,"IN","ramipril",NA,NA,"C09AA05",NA,NA,NA,NA
"60687032201",198191,9143,FALSE,"IN","ranitidine",NA,NA,"A02BA02",NA,NA,NA,NA
"60687032501",314076,29046,FALSE,"IN","lisinopril",NA,NA,"C09AA03",NA,NA,NA,NA
"60687032865",749206,214824,FALSE,"IN","sevelamer",NA,NA,"V03AE02",NA,NA,NA,NA
"60687033301",314077,29046,FALSE,"IN","lisinopril",NA,NA,"C09AA03",NA,NA,NA,NA
"60687033801",616487,51272,FALSE,"IN","quetiapine",NA,NA,"N05AH04",NA,NA,NA,NA
"60687034301",198189,35296,FALSE,"IN","ramipril",NA,NA,"C09AA05",NA,NA,NA,NA
"60687034601",197397,18993,FALSE,"IN","benzonatate",NA,NA,"R05DB01",NA,NA,NA,NA
"60687034901",312743,51272,FALSE,"IN","quetiapine",NA,NA,"N05AH04",NA,NA,NA,NA
"60687035601",885219,1424,FALSE,"IN","benztropine","benzatropine",NA,"N04AC01",NA,NA,NA,NA
